type;time;latitude;longitude;altitude (m);sat;hdop;vdop;pdop;fix;name;desc;ageofdgpsdata;dgpsid;point_type
T;2017-09-26 16:37:27;47.415171407;15.883277002;776.0;10;0.8;0.72;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:37:28;47.415180305;15.883288190;776.6;9;1.0;0.79;1.31;dgps;;;0;0;SPEED
T;2017-09-26 16:37:29;47.415187237;15.883301894;776.4;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:37:30;47.415192931;15.883314691;776.6;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:37:31;47.415195447;15.883332183;777.5;9;0.9;0.75;1.15;dgps;;;0;0;SPEED
T;2017-09-26 16:37:32;47.415197767;15.883344674;777.5;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:37:33;47.415198884;15.883357079;777.9;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:37:34;47.415200947;15.883368130;778.3;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:37:35;47.415203615;15.883381542;778.8;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:37:36;47.415206481;15.883395728;779.2;8;1.1;0.81;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:37:37;47.415210591;15.883407188;779.5;9;0.9;0.75;1.15;dgps;;;0;0;SPEED
T;2017-09-26 16:37:38;47.415221157;15.883420447;780.3;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:37:39;47.415223617;15.883433572;780.4;8;1.0;0.76;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:37:40;47.415228876;15.883442057;780.7;9;0.9;0.75;1.19;dgps;;;0;0;SPEED
T;2017-09-26 16:37:41;47.415232291;15.883453070;780.9;8;1.0;0.76;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:37:42;47.415235933;15.883463963;781.4;10;0.8;0.72;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:37:43;47.415239671;15.883477620;781.3;9;0.9;0.75;1.19;dgps;;;0;0;SPEED
T;2017-09-26 16:37:44;47.415248357;15.883491155;781.8;8;1.0;0.76;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:37:45;47.415254474;15.883504114;782.1;8;1.0;0.76;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:37:46;47.415261667;15.883511012;782.5;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:37:47;47.415268999;15.883522262;782.8;8;1.0;0.76;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:37:48;47.415272634;15.883534829;783.0;10;0.8;0.72;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:37:49;47.415277761;15.883548288;783.2;9;0.9;0.75;1.19;dgps;;;0;0;SPEED
T;2017-09-26 16:37:50;47.415283543;15.883558659;783.4;9;0.9;0.75;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:37:51;47.415288284;15.883571674;783.5;9;0.9;0.75;1.19;dgps;;;0;0;SPEED
T;2017-09-26 16:37:52;47.415293128;15.883582508;783.6;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:37:53;47.415294960;15.883596097;783.7;8;1.0;0.76;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:37:54;47.415288595;15.883618792;783.4;10;0.8;0.72;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:37:55;47.415281745;15.883628004;783.3;9;0.9;0.75;1.19;dgps;;;0;0;SPEED
T;2017-09-26 16:37:56;47.415277021;15.883650672;783.0;9;0.9;0.75;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:37:57;47.415280646;15.883663751;783.0;9;0.9;0.75;1.19;dgps;;;0;0;SPEED
T;2017-09-26 16:37:58;47.415283845;15.883673632;783.1;10;0.8;0.72;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:37:59;47.415283106;15.883685066;783.0;9;0.9;0.75;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:38:00;47.415284994;15.883695381;783.0;10;0.8;0.72;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:01;47.415287816;15.883710273;783.0;10;0.8;0.72;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:02;47.415285877;15.883733306;782.2;9;0.9;0.75;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:38:03;47.415288954;15.883747890;782.1;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:38:04;47.415294491;15.883758534;782.3;8;1.0;0.76;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:38:05;47.415296370;15.883775255;782.0;8;1.0;0.76;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:38:06;47.415299932;15.883788530;782.1;9;0.9;0.75;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:38:07;47.415303971;15.883801730;782.2;8;1.0;0.76;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:38:08;47.415310992;15.883812046;782.4;8;1.1;0.81;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:38:09;47.415316260;15.883825813;783.0;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:10;47.415325964;15.883835439;783.4;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:11;47.415333672;15.883843236;783.5;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:12;47.415341896;15.883852369;783.7;8;1.1;0.81;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:38:13;47.415347114;15.883859788;783.9;8;0.9;0.80;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:38:14;47.415355195;15.883873443;783.7;8;1.1;0.81;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:38:15;47.415367036;15.883879812;784.0;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:16;47.415372934;15.883889544;783.9;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:17;47.415378142;15.883900570;783.6;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:18;47.415383217;15.883911605;783.7;8;1.1;0.81;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:38:19;47.415387839;15.883923525;783.8;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:20;47.415392291;15.883934910;783.7;8;1.2;0.80;1.42;dgps;;;0;0;SPEED
T;2017-09-26 16:38:21;47.415397829;15.883940948;783.8;8;1.2;0.80;1.42;dgps;;;0;0;SPEED
T;2017-09-26 16:38:22;47.415403957;15.883949559;784.0;8;1.2;0.80;1.42;dgps;;;0;0;SPEED
T;2017-09-26 16:38:23;47.415408012;15.883961208;784.1;8;1.2;0.80;1.42;dgps;;;0;0;SPEED
T;2017-09-26 16:38:24;47.415412673;15.883971428;784.4;9;1.0;0.79;1.30;dgps;;;0;0;SPEED
T;2017-09-26 16:38:25;47.415415847;15.883985265;784.5;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:26;47.415417512;15.883998226;784.8;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:27;47.415415807;15.884011036;784.3;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:28;47.415420634;15.884021739;784.6;8;0.9;0.77;1.19;dgps;;;0;0;SPEED
T;2017-09-26 16:38:29;47.415424688;15.884029339;784.6;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:30;47.415413524;15.884049058;784.5;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:31;47.415413553;15.884060293;784.6;8;1.3;0.89;1.55;dgps;;;0;0;SPEED
T;2017-09-26 16:38:32;47.415413909;15.884071862;784.7;9;0.9;0.75;1.16;dgps;;;0;0;SPEED
T;2017-09-26 16:38:33;47.415415717;15.884078917;784.5;10;0.8;0.72;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:38:34;47.415409822;15.884091219;784.4;10;0.8;0.72;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:38:35;47.415410319;15.884102494;784.1;9;0.9;0.75;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:38:37;47.415400801;15.884118997;783.7;10;0.8;0.72;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:38;47.415403429;15.884129302;784.5;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:38:39;47.415402126;15.884134540;784.1;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:38:40;47.415399578;15.884133121;783.3;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:38:41;47.415406710;15.884140200;783.5;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:38:42;47.415402565;15.884143028;782.9;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:38:43;47.415408163;15.884150658;783.0;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:44;47.415414582;15.884156908;783.2;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:45;47.415422452;15.884161995;783.3;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:46;47.415424694;15.884164207;782.6;8;0.9;0.75;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:38:47;47.415429626;15.884166420;781.7;8;1.1;1.32;1.74;dgps;;;0;0;SPEED
T;2017-09-26 16:38:48;47.415434562;15.884169798;781.2;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:49;47.415439243;15.884168326;780.7;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:50;47.415443450;15.884170601;780.0;10;0.8;1.06;1.34;dgps;;;0;0;SPEED
T;2017-09-26 16:38:51;47.415449367;15.884171580;779.7;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:52;47.415456951;15.884170215;779.4;10;0.8;1.06;1.34;dgps;;;0;0;SPEED
T;2017-09-26 16:38:53;47.415465691;15.884174657;779.2;10;0.8;0.71;1.05;dgps;;;0;0;SPEED
T;2017-09-26 16:38:54;47.415469148;15.884182100;778.7;9;0.9;0.73;1.13;dgps;;;0;0;SPEED
T;2017-09-26 16:38:55;47.415474228;15.884188468;778.6;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:38:56;47.415479696;15.884192528;778.1;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:57;47.415484605;15.884197829;777.8;10;0.8;1.00;1.26;dgps;;;0;0;SPEED
T;2017-09-26 16:38:58;47.415491829;15.884202828;777.5;10;0.8;0.72;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:38:59;47.415497130;15.884204899;777.1;10;0.8;1.00;1.26;dgps;;;0;0;SPEED
T;2017-09-26 16:39:00;47.415503675;15.884209226;776.7;11;0.7;0.71;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:39:01;47.415511236;15.884212013;776.4;10;0.8;1.06;1.34;dgps;;;0;0;SPEED
T;2017-09-26 16:39:02;47.415517817;15.884216493;776.3;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:03;47.415525003;15.884220792;776.1;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:04;47.415532350;15.884227394;776.0;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:39:05;47.415539426;15.884230514;775.7;10;0.8;0.70;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:39:06;47.415546756;15.884231567;775.5;10;0.8;1.04;1.29;dgps;;;0;0;SPEED
T;2017-09-26 16:39:07;47.415555186;15.884235325;775.4;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:08;47.415561598;15.884238759;775.3;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:09;47.415567385;15.884241702;775.3;11;0.7;0.69;1.01;dgps;;;0;0;SPEED
T;2017-09-26 16:39:10;47.415573958;15.884245030;775.2;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:11;47.415581490;15.884248565;775.2;11;0.8;0.96;1.22;dgps;;;0;0;SPEED
T;2017-09-26 16:39:12;47.415587970;15.884253202;775.1;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:39:13;47.415594010;15.884256051;775.1;10;0.9;0.72;1.15;dgps;;;0;0;SPEED
T;2017-09-26 16:39:14;47.415600378;15.884257426;775.1;12;0.7;0.95;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:39:15;47.415604650;15.884262439;774.9;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:39:16;47.415611758;15.884264437;774.7;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:17;47.415618678;15.884265093;774.7;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:39:18;47.415625111;15.884269116;774.7;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:39:19;47.415630489;15.884271714;774.6;10;0.8;0.70;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:39:20;47.415636501;15.884274806;774.6;10;0.9;1.04;1.38;dgps;;;0;0;SPEED
T;2017-09-26 16:39:21;47.415642703;15.884280022;774.5;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:39:22;47.415649658;15.884286376;774.6;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:39:23;47.415656771;15.884289363;774.7;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:39:24;47.415663870;15.884295042;774.9;10;0.8;1.00;1.29;dgps;;;0;0;SPEED
T;2017-09-26 16:39:25;47.415670529;15.884296901;774.8;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:39:26;47.415677892;15.884300436;774.9;12;0.7;0.95;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:39:27;47.415686378;15.884302968;775.1;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:28;47.415693290;15.884308042;775.1;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:29;47.415699096;15.884312693;775.1;12;0.7;0.95;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:39:30;47.415706591;15.884318517;775.2;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:39:31;47.415715258;15.884320153;775.3;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:32;47.415722429;15.884320876;775.5;11;0.8;0.98;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:39:33;47.415729854;15.884323876;775.5;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:34;47.415737917;15.884328808;775.7;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:35;47.415743789;15.884333877;775.9;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:36;47.415750328;15.884339207;776.0;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:37;47.415758478;15.884344855;776.1;11;0.7;1.02;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:39:38;47.415768094;15.884350492;776.1;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:39;47.415776400;15.884355792;776.3;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:40;47.415783784;15.884360997;776.5;11;0.8;0.71;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:39:41;47.415793170;15.884363153;776.6;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:42;47.415802043;15.884365298;776.7;12;0.7;0.95;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:39:43;47.415809448;15.884366770;776.6;11;0.7;0.71;1.01;dgps;;;0;0;SPEED
T;2017-09-26 16:39:44;47.415817876;15.884370371;776.7;11;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:39:45;47.415825704;15.884376870;776.8;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:46;47.415833505;15.884382128;776.9;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:47;47.415841799;15.884386668;777.0;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:48;47.415850150;15.884392641;777.0;11;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:39:49;47.415857640;15.884397223;777.1;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:50;47.415865303;15.884401247;777.1;12;0.7;0.95;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:39:51;47.415870655;15.884403405;777.2;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:39:52;47.415876795;15.884403673;777.3;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:40:02;47.415883339;15.884413878;778.0;10;0.9;0.76;1.21;dgps;;;0;0;TIME
T;2017-09-26 16:40:12;47.415883292;15.884415408;778.0;11;0.8;1.00;1.28;dgps;;;0;0;TIME
T;2017-09-26 16:40:22;47.415883228;15.884415523;778.0;11;0.8;1.00;1.28;dgps;;;0;0;TIME
T;2017-09-26 16:40:29;47.415883815;15.884413329;778.0;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:40:30;47.415890356;15.884415363;778.0;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:31;47.415895702;15.884416020;778.0;10;0.9;1.03;1.37;dgps;;;0;0;SPEED
T;2017-09-26 16:40:32;47.415903280;15.884420308;778.1;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:40:33;47.415909681;15.884423160;778.2;11;0.8;0.98;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:40:34;47.415918583;15.884429517;778.2;10;0.8;0.73;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:40:35;47.415927228;15.884432003;778.4;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:36;47.415934211;15.884434147;778.5;11;0.8;0.98;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:40:37;47.415942799;15.884437910;778.5;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:38;47.415952180;15.884440839;778.7;11;0.8;0.98;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:40:39;47.415961961;15.884448582;778.9;10;0.8;0.72;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:40:40;47.415968568;15.884451196;778.9;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:41;47.415976886;15.884455809;778.9;11;0.8;0.98;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:40:42;47.415984387;15.884460437;779.0;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:43;47.415993294;15.884461911;779.1;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:44;47.416002415;15.884465722;779.0;10;0.8;1.05;1.33;dgps;;;0;0;SPEED
T;2017-09-26 16:40:45;47.416012633;15.884469845;779.1;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:40:46;47.416021518;15.884473592;779.2;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:47;47.416030537;15.884477720;779.2;10;0.8;1.05;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:40:48;47.416041313;15.884483493;779.2;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:49;47.416050175;15.884487195;779.2;11;0.8;0.98;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:40:50;47.416058004;15.884490431;779.3;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:51;47.416066585;15.884495229;779.3;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:40:52;47.416076504;15.884497826;779.4;10;0.8;1.04;1.30;dgps;;;0;0;SPEED
T;2017-09-26 16:40:53;47.416085747;15.884505434;779.5;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:54;47.416095212;15.884510125;779.6;11;0.8;0.70;1.04;dgps;;;0;0;SPEED
T;2017-09-26 16:40:55;47.416104385;15.884513063;779.8;11;0.8;0.98;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:40:56;47.416112582;15.884516152;779.9;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:57;47.416121082;15.884520932;780.0;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:58;47.416129911;15.884526038;780.1;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:40:59;47.416138114;15.884531792;780.2;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:00;47.416145653;15.884533378;780.4;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:01;47.416152592;15.884537752;780.5;11;0.8;0.98;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:41:02;47.416162031;15.884544250;780.6;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:03;47.416170848;15.884548624;780.6;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:04;47.416178365;15.884556214;780.7;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:05;47.416185580;15.884562058;780.9;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:06;47.416193687;15.884566216;780.9;12;0.7;0.94;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:41:07;47.416201663;15.884573724;781.0;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:08;47.416208932;15.884578544;781.1;9;0.8;0.74;1.12;dgps;;;0;0;SPEED
T;2017-09-26 16:41:09;47.416217067;15.884583327;781.2;9;0.9;1.07;1.42;dgps;;;0;0;SPEED
T;2017-09-26 16:41:10;47.416225717;15.884589907;781.3;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:11;47.416233912;15.884595113;781.5;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:12;47.416241918;15.884599355;781.7;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:13;47.416249909;15.884606180;782.0;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:14;47.416255713;15.884611108;782.1;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:15;47.416261642;15.884613429;782.2;11;0.7;0.71;1.01;dgps;;;0;0;SPEED
T;2017-09-26 16:41:16;47.416268984;15.884616399;782.2;12;0.7;0.94;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:41:17;47.416276396;15.884621062;782.4;10;0.8;0.72;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:41:18;47.416282052;15.884624252;782.5;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:19;47.416289371;15.884628621;782.6;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:19;47.416296696;15.884629620;782.7;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:21;47.416306222;15.884633810;782.7;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:22;47.416315759;15.884636767;782.8;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:23;47.416324782;15.884640485;782.9;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:24;47.416332013;15.884645407;783.0;10;0.8;0.70;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:41:25;47.416340992;15.884648113;782.9;11;0.8;0.98;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:41:26;47.416349923;15.884654047;783.0;10;0.9;1.03;1.37;dgps;;;0;0;SPEED
T;2017-09-26 16:41:27;47.416357136;15.884660372;783.1;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:28;47.416366453;15.884665404;783.2;10;0.9;0.72;1.14;dgps;;;0;0;SPEED
T;2017-09-26 16:41:29;47.416378090;15.884668153;783.3;12;0.7;0.94;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:41:30;47.416388131;15.884673149;783.4;10;0.8;1.04;1.30;dgps;;;0;0;SPEED
T;2017-09-26 16:41:31;47.416397461;15.884678034;783.4;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:32;47.416406720;15.884680846;783.4;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:33;47.416416022;15.884684690;783.5;11;0.7;0.71;1.01;dgps;;;0;0;SPEED
T;2017-09-26 16:41:34;47.416425909;15.884689514;783.5;11;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:41:35;47.416436740;15.884696193;783.6;11;0.8;0.99;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:41:36;47.416446519;15.884702587;783.8;11;0.7;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:37;47.416454943;15.884703577;783.9;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:38;47.416465226;15.884706601;783.9;11;0.8;0.98;1.24;dgps;;;0;0;SPEED
T;2017-09-26 16:41:39;47.416474584;15.884710221;784.0;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:40;47.416482257;15.884715051;784.1;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:41;47.416489829;15.884720841;784.2;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:42;47.416500096;15.884726581;784.3;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:43;47.416509604;15.884729278;784.3;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:44;47.416517214;15.884735035;784.3;12;0.7;0.69;0.98;dgps;;;0;0;SPEED
T;2017-09-26 16:41:45;47.416525048;15.884741469;784.4;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:46;47.416533797;15.884744943;784.5;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:47;47.416542768;15.884748772;784.7;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:48;47.416550329;15.884756260;784.9;12;0.7;0.94;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:41:49;47.416559717;15.884763204;785.0;10;0.9;0.72;1.14;dgps;;;0;0;SPEED
T;2017-09-26 16:41:50;47.416569154;15.884769798;785.0;10;0.8;1.04;1.30;dgps;;;0;0;SPEED
T;2017-09-26 16:41:51;47.416578013;15.884774099;785.2;11;0.8;0.70;1.03;dgps;;;0;0;SPEED
T;2017-09-26 16:41:52;47.416585873;15.884777330;785.3;11;0.8;0.98;1.24;dgps;;;0;0;SPEED
